OrderID,Date,CustomerID,Product,Category,Quantity,UnitPrice
ORD-000369,2023-05-05,CUST-0006,Lamp,Home & Garden,4,245.8
ORD-000370,2022-11-28,CUST-0488,Smartphone,Electronics,10,1071.81
ORD-000371,2023-01-09,CUST-0595,Plant Pot,Home & Garden,10,48.29
ORD-000372,2023-03-24,CUST-3992,Blender,Home & Garden,9,214.2
ORD-000373,2023-08-27,CUST-1437,Tennis Racket,Sports,5,27.83
ORD-000374,2023-02-05,CUST-4649,Smartphone,Electronics,10,511.41
ORD-000375,2022-04-17,CUST-4065,Jacket,Clothing,2,39.99
ORD-000376,2022-04-01,CUST-2751,Yoga Mat,Sports,5,39.36
ORD-000377,2022-01-02,CUST-0395,Basketball,Sports,7,145.67
ORD-000378,2023-07-14,CUST-3075,Monitor,Electronics,10,993.91
ORD-000379,2022-02-04,CUST-2416,Headphones,Electronics,5,1429.91
ORD-000380,2022-03-18,CUST-4482,Headphones,Electronics,10,1478.65
ORD-000381,2023-11-01,CUST-1352,Doll,Toys,3,13.75
ORD-000382,2023-07-22,CUST-4425,Vacuum Cleaner,Home & Garden,5,86.51
ORD-000383,2022-06-07,CUST-0447,Coffee Maker,Home & Garden,7,44.54
ORD-000384,2022-04-10,CUST-0211,Jeans,Clothing,5,117.59
ORD-000385,2023-04-28,CUST-4007,Coffee Maker,Home & Garden,9,128.51
ORD-000386,2022-02-15,CUST-2157,Basketball,Sports,5,41.67
ORD-000387,2023-11-15,CUST-0793,Headphones,Electronics,9,650.28
ORD-000388,2023-02-01,CUST-4281,Water Bottle,Sports,8,90.18
ORD-000389,2022-02-05,CUST-4114,Puzzle,Toys,10,57.43
ORD-000390,2022-06-27,CUST-1370,Jeans,Clothing,3,19.48
ORD-000391,2023-10-05,CUST-1212,Lego Set,Toys,6,73.76
ORD-000392,2023-02-11,CUST-4523,Vacuum Cleaner,Home & Garden,9,148.28
ORD-000393,2023-06-20,CUST-3438,Monitor,Electronics,3,264.89
ORD-000394,2022-04-19,CUST-4610,Headphones,Electronics,9,1326.2
ORD-000395,2023-08-09,CUST-4989,Yoga Mat,Sports,3,48.56
ORD-000396,2022-02-09,CUST-3243,Blender,Home & Garden,1,228.81
ORD-000397,2022-11-07,CUST-2548,Plant Pot,Home & Garden,2,292.3
ORD-000398,2022-11-25,CUST-2208,Water Bottle,Sports,2,36.31
ORD-000399,2023-06-13,CUST-3064,Tablet,Electronics,3,145.14
ORD-000400,2023-06-21,CUST-4659,Smartphone,Electronics,4,1319.01
ORD-000401,2022-02-21,CUST-2953,Jacket,Clothing,6,101.47
ORD-000402,2022-02-01,CUST-1982,Plant Pot,Home & Garden,10,144.91
ORD-000403,2022-12-19,CUST-1340,Coffee Maker,Home & Garden,5,27.69
ORD-000404,2022-08-08,CUST-1814,Jeans,Clothing,5,83.42
ORD-000405,2023-11-30,,Dumbbells,Sports,3,94.16
ORD-000406,2022-11-09,CUST-2256,Basketball,Sports,6,74.26
ORD-000407,2023-10-01,CUST-3254,Action Figure,Toys,1,45.81
ORD-000408,2023-10-25,CUST-4865,Lego Set,Toys,5,57.91
ORD-000409,2022-11-29,CUST-2269,Vacuum Cleaner,Home & Garden,4,61.98
ORD-000410,2023-09-07,CUST-3311,Blender,Home & Garden,1,203.51
ORD-000411,2023-02-02,CUST-0290,Puzzle,Toys,4,34.02
ORD-000412,2023-05-03,CUST-2937,Lego Set,Toys,3,68.84
ORD-000413,2022-05-12,CUST-2119,Board Game,Toys,6,55.81
ORD-000414,2023-03-07,CUST-2715,Vacuum Cleaner,Home & Garden,10,102.33
ORD-000415,2023-08-21,CUST-4754,Action Figure,Toys,8,72.26
ORD-000416,2022-11-02,CUST-3385,Smartphone,Electronics,3,1488.9
ORD-000417,2023-04-14,CUST-1174,Blender,Home & Garden,2,156.52
ORD-000418,2022-01-05,CUST-3704,Blender,Home & Garden,3,181.36
ORD-000419,2022-05-13,CUST-3553,Basketball,Sports,7,145.15
ORD-000420,2023-01-18,,Lamp,Home & Garden,4,25.02
ORD-000421,2022-12-19,CUST-2557,T-Shirt,Clothing,7,67.85
ORD-000422,2022-10-25,CUST-3735,Puzzle,Toys,9,33.65
ORD-000423,2023-05-17,CUST-2943,Jeans,Clothing,7,17.01
ORD-000424,2022-01-23,CUST-4831,Board Game,Toys,2,35.66
ORD-000425,2022-09-19,CUST-4381,Action Figure,Toys,10,79.63
ORD-000426,2023-12-08,CUST-0949,Basketball,Sports,7,27.3
ORD-000427,2023-12-04,CUST-0077,Plant Pot,Home & Garden,2,205.5
ORD-000428,2022-04-18,CUST-4191,Action Figure,Toys,5,17.98
ORD-000429,2022-09-27,CUST-4286,Jacket,Clothing,7,46.01
ORD-000430,2023-05-08,CUST-2709,T-Shirt,Clothing,1,85.52
ORD-000431,2022-06-02,CUST-0738,Action Figure,Toys,2,73.33
ORD-000432,2022-09-28,CUST-3804,Laptop,Electronics,3,1317.5
ORD-000433,2023-03-13,CUST-0950,Laptop,Electronics,1,1285.4
ORD-000434,2023-03-25,CUST-2198,Headphones,Electronics,6,315.16
ORD-000435,2023-01-30,CUST-3918,Dumbbells,Sports,2,28.55
ORD-000436,2022-04-17,CUST-3409,Doll,Toys,10,57.49
ORD-000437,2022-01-30,CUST-1071,Basketball,Sports,2,134.26
ORD-000438,2022-01-13,CUST-4300,Puzzle,Toys,4,78.45
ORD-000439,2023-12-19,CUST-0781,Dumbbells,Sports,8,58.4
ORD-000440,2023-07-26,CUST-0448,Smartphone,Electronics,9,1280.83
ORD-000441,2023-05-19,CUST-2627,Jacket,Clothing,5,20.29
ORD-000442,2022-08-29,CUST-0646,Basketball,Sports,10,72.73
ORD-000443,2023-05-25,CUST-0146,Monitor,Electronics,7,101.96
ORD-000444,2023-09-26,CUST-2496,Puzzle,Toys,4,55.82
ORD-000445,2022-08-17,CUST-3723,Lamp,Home & Garden,10,187.99
ORD-000446,2022-04-10,CUST-1817,Headphones,Electronics,6,1253.33
ORD-000447,2023-12-20,CUST-0871,Smartphone,Electronics,8,253.65
ORD-000448,2023-09-18,CUST-1605,T-Shirt,Clothing,7,37.64
ORD-000449,2023-03-01,CUST-0381,Action Figure,Toys,8,42.02
ORD-000450,2022-01-05,CUST-4345,Tablet,Electronics,7,1266.28
ORD-000451,2022-07-01,CUST-4740,Jeans,Clothing,2,55.68
ORD-000452,2023-01-29,CUST-3430,Board Game,Toys,5,37.85
ORD-000453,2022-05-22,CUST-3382,Puzzle,Toys,5,69.02
ORD-000454,2023-07-21,CUST-1781,Jeans,Clothing,10,90.01
ORD-000455,2023-12-29,CUST-1457,Puzzle,Toys,6,59.72
ORD-000456,2023-11-15,CUST-3420,Lego Set,Toys,7,66.58
ORD-000457,2023-11-18,CUST-0464,Jacket,Clothing,3,118.27
ORD-000458,2022-10-30,CUST-1672,Action Figure,Toys,6,66.98
ORD-000459,2022-08-18,CUST-4598,Dumbbells,Sports,9,119.8
ORD-000460,2023-01-26,CUST-3175,Tennis Racket,Sports,9,17.53
ORD-000461,2023-03-30,CUST-1848,Lamp,Home & Garden,9,226.77
ORD-000462,2023-04-05,CUST-1454,Smartphone,Electronics,3,1115.87
ORD-000463,2022-09-28,CUST-1066,Hat,Clothing,5,15.59
ORD-000464,2022-11-27,CUST-4890,Tablet,Electronics,5,761.3
ORD-000465,2022-11-22,CUST-4305,Jeans,Clothing,9,22.16
ORD-000466,2022-04-05,CUST-2863,Jeans,Clothing,6,49.76
ORD-000467,2023-05-02,CUST-4599,Laptop,Electronics,6,696.22
ORD-000468,2022-02-10,CUST-2630,Yoga Mat,Sports,7,45.92
ORD-000469,2023-01-19,CUST-4214,Doll,Toys,8,13.07
ORD-000470,2022-04-09,CUST-1372,Puzzle,Toys,1,53.89
ORD-000471,2023-12-03,CUST-3476,Smartphone,Electronics,9,1251.69
ORD-000472,2022-03-15,CUST-1260,Monitor,Electronics,6,104.94
ORD-000473,2022-03-14,CUST-4711,Jacket,Clothing,7,55.74
ORD-000474,2023-11-21,CUST-0970,Action Figure,Toys,10,14.43
ORD-000475,2023-01-02,CUST-4120,Headphones,Electronics,5,929.52
ORD-000476,2023-11-08,CUST-0253,Dumbbells,Sports,9,40.78
ORD-000477,2022-10-30,CUST-1181,Vacuum Cleaner,Home & Garden,1,
ORD-000478,2023-09-03,CUST-3229,Puzzle,Toys,2,31.33
ORD-000479,2023-02-27,CUST-4199,Jeans,Clothing,3,38.18
ORD-000480,2023-08-04,CUST-0446,Doll,Toys,9,15.12
ORD-000481,2023-08-18,CUST-3992,Vacuum Cleaner,Home & Garden,3,207.96
ORD-000482,2022-07-18,CUST-2604,Basketball,Sports,6,96.29
ORD-000483,2023-01-09,CUST-2592,Dumbbells,Sports,1,53.85
ORD-000484,2022-10-11,CUST-2945,Jacket,Clothing,8,63.6
ORD-000485,2022-06-29,CUST-4970,Headphones,Electronics,3,1342.38
ORD-000486,2022-03-19,CUST-0153,Action Figure,Toys,10,50.52
ORD-000487,2022-09-24,CUST-4453,Doll,Toys,3,35.61
ORD-000488,2022-10-25,CUST-1097,Water Bottle,Sports,9,22.68
ORD-000489,2023-09-21,CUST-1359,Board Game,Toys,8,21.15
ORD-000490,2022-05-30,CUST-3961,Coffee Maker,Home & Garden,4,233.21
ORD-000491,2023-11-16,CUST-1694,Lego Set,Toys,7,42.88
ORD-000492,2022-11-28,CUST-0846,Lego Set,Toys,5,50.5
ORD-000493,2023-08-25,CUST-0638,Lego Set,Toys,7,78.09
ORD-000494,2022-12-20,CUST-3989,Water Bottle,Sports,1,80.26
ORD-000495,2023-10-21,CUST-2301,Jeans,Clothing,3,31.52
ORD-000496,2023-03-01,CUST-2706,Monitor,Electronics,8,744.58
ORD-000497,2022-09-07,CUST-0354,Hat,Clothing,10,31.92
ORD-000498,2022-02-27,CUST-1363,Blender,Home & Garden,9,288.31
ORD-000499,2023-11-09,CUST-2323,Smartphone,Electronics,8,929.46
ORD-000500,2023-02-25,CUST-4923,Hat,Clothing,3,80.44
ORD-000501,2023-04-10,CUST-4887,Action Figure,Toys,4,36.47
ORD-000502,2023-06-01,CUST-3439,Hat,Clothing,2,33.63
ORD-000503,2023-06-29,CUST-4124,Laptop,Electronics,8,
ORD-000504,2023-11-26,CUST-3535,Doll,Toys,6,71.24
ORD-000505,2023-05-09,CUST-3124,Lamp,Home & Garden,10,47.36
ORD-000506,2022-03-27,,Puzzle,Toys,7,
ORD-000507,2023-06-20,CUST-0966,Action Figure,Toys,7,55.82
ORD-000508,2022-06-08,CUST-3491,Lego Set,Toys,5,69.85
ORD-000509,2023-11-28,CUST-3256,Sneakers,Clothing,9,97.3
ORD-000510,2022-09-17,CUST-2513,Lego Set,Toys,7,61.5
ORD-000511,2023-04-03,CUST-1326,Smartphone,Electronics,9,630.81
ORD-000512,2023-12-25,CUST-0427,Sneakers,Clothing,1,99.46
ORD-000513,2022-04-01,CUST-0525,Blender,Home & Garden,6,42.41
ORD-000514,2023-09-21,CUST-4269,Lamp,Home & Garden,1,284.8
ORD-000515,2022-07-26,CUST-4245,Blender,Home & Garden,1,239.51
ORD-000516,2023-11-22,CUST-0296,Blender,Home & Garden,1,293.18
ORD-000517,2023-11-17,CUST-3238,Water Bottle,Sports,4,82.48
ORD-000518,2022-10-19,CUST-4581,Lego Set,Toys,6,77.43
ORD-000519,2023-02-18,CUST-4710,Headphones,Electronics,3,640.35
ORD-000520,2022-04-30,CUST-4205,Lamp,Home & Garden,10,90.04
ORD-000521,2022-09-07,CUST-2783,Basketball,Sports,10,130.68
ORD-000522,2022-08-14,,Plant Pot,Home & Garden,6,164.62
ORD-000523,2022-04-06,CUST-3269,Coffee Maker,Home & Garden,9,280.79
ORD-000524,2022-10-03,CUST-1498,Sneakers,Clothing,4,39.66
ORD-000525,2022-09-13,CUST-2917,T-Shirt,Clothing,2,111.62
ORD-000526,2023-07-09,CUST-0347,Tennis Racket,Sports,10,54.16
ORD-000527,2022-10-09,CUST-4021,Hat,Clothing,5,56.78
ORD-000528,2023-03-10,CUST-3919,Action Figure,Toys,9,34.31
ORD-000529,2022-05-04,CUST-4246,Tennis Racket,Sports,1,11.65
ORD-000530,2023-09-20,CUST-2128,Hat,Clothing,5,39.9
ORD-000531,2023-05-26,CUST-3473,Sneakers,Clothing,6,53.33
ORD-000532,2023-08-13,CUST-1873,Headphones,Electronics,4,855.24
ORD-000533,2022-06-03,CUST-3875,Smartphone,Electronics,7,774.42
ORD-000534,2022-11-20,CUST-3987,Vacuum Cleaner,Home & Garden,9,260.38
ORD-000535,2022-08-09,CUST-2084,Yoga Mat,Sports,8,114.24
ORD-000536,2022-09-21,CUST-2820,Monitor,Electronics,2,559.08
ORD-000537,2023-10-28,CUST-4411,Jacket,Clothing,6,49.13
ORD-000538,2022-03-22,CUST-3122,Lego Set,Toys,8,54.22
ORD-000539,2022-12-12,CUST-3456,Puzzle,Toys,7,69.42
ORD-000540,2022-11-21,CUST-2387,Lamp,Home & Garden,7,95.95
ORD-000541,2023-08-25,CUST-4268,Basketball,Sports,3,35.74
ORD-000542,2023-12-19,CUST-0656,Jeans,Clothing,7,25.82
ORD-000543,2022-01-27,CUST-3253,Action Figure,Toys,2,28.37
ORD-000544,2022-11-13,CUST-1879,Jacket,Clothing,8,80.78
ORD-000545,2023-11-11,CUST-2924,Plant Pot,Home & Garden,8,292.99
ORD-000546,2023-12-16,CUST-4418,Hat,Clothing,10,62.94
ORD-000547,2023-10-18,CUST-4373,Vacuum Cleaner,Home & Garden,8,171.11
ORD-000548,2022-09-24,CUST-1276,Coffee Maker,Home & Garden,1,166.53
ORD-000549,2023-07-02,CUST-0069,Basketball,Sports,5,11.28
ORD-000550,2022-01-08,CUST-4491,Blender,Home & Garden,7,267.01
ORD-000551,2023-10-24,CUST-3193,Dumbbells,Sports,5,21.09
ORD-000552,2023-09-20,CUST-2228,Lamp,Home & Garden,5,135.61
ORD-000553,2023-10-15,CUST-3731,Doll,Toys,5,59.03
ORD-000554,2023-07-02,CUST-0182,T-Shirt,Clothing,5,43.27
ORD-000555,2022-06-04,CUST-0121,Dumbbells,Sports,6,68.83
ORD-000556,2023-12-15,CUST-0260,Coffee Maker,Home & Garden,3,35.69
ORD-000557,2022-07-16,CUST-2049,Yoga Mat,Sports,2,146.44
ORD-000558,2022-09-11,CUST-0275,Sneakers,Clothing,2,69.72
ORD-000559,2022-11-16,CUST-2647,T-Shirt,Clothing,9,69.7
ORD-000560,2022-02-23,CUST-1785,Smartphone,Electronics,7,520.54
ORD-000561,2022-09-06,CUST-0074,Tablet,Electronics,8,1048.19
ORD-000562,2023-05-27,CUST-0749,Lego Set,Toys,1,14.18
ORD-000563,2022-05-09,CUST-3997,Jacket,Clothing,9,97.8
ORD-000564,2022-07-17,CUST-0175,Tennis Racket,Sports,3,45.1
ORD-000565,2023-07-10,CUST-4015,Hat,Clothing,3,72.08
ORD-000566,2023-09-06,CUST-4543,T-Shirt,Clothing,9,31.28
ORD-000567,2022-01-01,CUST-4145,Dumbbells,Sports,1,96.76
ORD-000568,2022-03-06,CUST-4416,Dumbbells,Sports,9,105.65
ORD-000569,2023-02-24,CUST-2639,Laptop,Electronics,9,1005.39
ORD-000570,2022-02-02,CUST-1656,Monitor,Electronics,4,193.19
ORD-000571,2023-06-23,CUST-4836,Coffee Maker,Home & Garden,6,81.8
ORD-000572,2023-11-03,CUST-4026,Monitor,Electronics,1,573.34
ORD-000573,2023-12-27,CUST-0478,Lego Set,Toys,9,12.85
ORD-000574,2023-06-16,CUST-0796,Smartphone,Electronics,9,608.73
ORD-000575,2022-07-03,CUST-4575,Doll,Toys,2,63.64
ORD-000576,2023-03-14,CUST-0853,Jeans,Clothing,9,57.16
ORD-000577,2023-03-30,CUST-2887,Lamp,Home & Garden,6,256.56
ORD-000578,2022-11-28,CUST-4985,Hat,Clothing,9,37.46
ORD-000579,2023-04-09,CUST-3666,Yoga Mat,Sports,1,147.61
ORD-000580,2022-11-06,CUST-0054,Blender,Home & Garden,4,259.6
ORD-000581,2022-10-10,CUST-4536,Puzzle,Toys,10,74.81
ORD-000582,2022-05-22,CUST-2171,Lamp,Home & Garden,4,85.24
ORD-000583,2022-08-11,CUST-0633,Plant Pot,Home & Garden,3,156.72
ORD-000584,2022-04-08,CUST-4877,Coffee Maker,Home & Garden,10,126.83
ORD-000585,2023-03-21,CUST-3413,Smartphone,Electronics,10,1396.55
ORD-000586,2023-06-21,CUST-0338,Lamp,Home & Garden,10,61.88
ORD-000587,2023-02-07,CUST-3651,Puzzle,Toys,9,16.31
ORD-000588,2022-12-11,CUST-0677,Water Bottle,Sports,1,86.74
ORD-000589,2023-12-16,CUST-1069,Sneakers,Clothing,9,35.8
ORD-000590,2023-06-21,CUST-2018,T-Shirt,Clothing,5,96.56
ORD-000591,2023-11-19,CUST-3389,Tennis Racket,Sports,6,36.67
ORD-000592,2022-06-23,CUST-2865,Doll,Toys,10,20.21
ORD-000593,2023-01-18,CUST-1278,Laptop,Electronics,1,402.42
ORD-000594,2022-10-22,CUST-0113,Coffee Maker,Home & Garden,5,146.02
ORD-000595,2022-07-28,CUST-4477,Lego Set,Toys,9,43.81
ORD-000596,2022-01-19,CUST-3086,Puzzle,Toys,1,27.88
ORD-000597,2022-10-05,CUST-0435,Yoga Mat,Sports,2,64.41
ORD-000598,2022-04-21,CUST-0157,Plant Pot,Home & Garden,4,294.34
ORD-000599,2023-05-12,CUST-4892,Action Figure,Toys,3,23.92
ORD-000600,2022-02-10,CUST-2027,Lego Set,Toys,6,44.3
ORD-000601,2022-12-30,CUST-2477,Hat,Clothing,5,100.25
ORD-000602,2022-01-31,CUST-4547,Blender,Home & Garden,3,115.7
ORD-000603,2023-06-18,CUST-1864,Dumbbells,Sports,10,31.38
ORD-000604,2023-07-10,CUST-1080,Jeans,Clothing,10,71.84
ORD-000605,2023-12-24,CUST-4292,Sneakers,Clothing,3,83.9
ORD-000606,2023-06-30,CUST-0970,Jacket,Clothing,3,91.34
ORD-000607,2023-02-26,CUST-2486,Tennis Racket,Sports,3,119.08
ORD-000608,2023-09-19,CUST-2187,Puzzle,Toys,10,26.16
ORD-000609,2023-12-06,CUST-3905,Hat,Clothing,10,64.22
ORD-000610,2023-05-01,CUST-1127,Jeans,Clothing,4,18.38
ORD-000611,2023-02-27,CUST-1824,Jeans,Clothing,2,33.59
ORD-000612,2023-12-06,CUST-2662,Dumbbells,Sports,7,66.68
ORD-000613,2022-11-17,CUST-3229,Puzzle,Toys,10,47.53
ORD-000614,2022-04-22,CUST-3700,Yoga Mat,Sports,4,82.62
ORD-000615,2023-06-13,CUST-0404,Jacket,Clothing,8,56.79
ORD-000616,2023-03-09,CUST-2412,Action Figure,Toys,9,73.26
ORD-000617,2023-05-28,CUST-0928,Hat,Clothing,9,29.21
ORD-000618,2023-08-28,CUST-1655,Yoga Mat,Sports,5,55.37
ORD-000619,2022-05-07,CUST-0748,Monitor,Electronics,6,173.69
ORD-000620,2023-09-19,CUST-1310,Water Bottle,Sports,7,16.15
ORD-000621,2022-06-03,CUST-1329,Jeans,Clothing,1,59.06
ORD-000622,2023-10-04,CUST-1481,Smartphone,Electronics,4,55.12
ORD-000623,2023-05-26,CUST-4453,Tablet,Electronics,8,394.92
ORD-000624,2022-03-23,CUST-4926,Action Figure,Toys,4,71.75
ORD-000625,2022-08-01,CUST-0401,Jeans,Clothing,1,83.59
ORD-000626,2023-09-10,CUST-2445,Coffee Maker,Home & Garden,1,50.49
ORD-000627,2023-11-08,CUST-4874,Puzzle,Toys,3,77.64
ORD-000628,2022-11-03,CUST-2645,Plant Pot,Home & Garden,2,232.36
ORD-000629,2022-05-05,CUST-2249,Lamp,Home & Garden,7,166.9
ORD-000630,2023-10-07,CUST-4334,Monitor,Electronics,10,1404.14
ORD-000631,2022-11-21,CUST-2128,Puzzle,Toys,10,34.77
ORD-000632,2023-10-10,CUST-4078,Dumbbells,Sports,10,42.58
ORD-000633,2023-04-22,CUST-0967,Hat,Clothing,7,58.47
ORD-000634,2022-01-12,CUST-1649,Vacuum Cleaner,Home & Garden,2,
ORD-000635,2023-12-04,CUST-2731,Plant Pot,Home & Garden,10,192.48
ORD-000636,2022-12-13,CUST-3925,Yoga Mat,Sports,3,77.41
ORD-000637,2022-12-10,CUST-3789,Yoga Mat,Sports,9,51.91
ORD-000638,2022-08-02,CUST-4731,Vacuum Cleaner,Home & Garden,2,291.49
ORD-000639,2023-10-04,CUST-4377,Hat,Clothing,10,55.9
ORD-000640,2023-12-24,CUST-2577,Headphones,Electronics,7,175.86
ORD-000641,2022-11-06,CUST-1771,Lego Set,Toys,3,17.86
ORD-000642,2023-03-31,CUST-4146,Monitor,Electronics,9,273.41
ORD-000643,2022-11-14,CUST-2682,T-Shirt,Clothing,9,86.06
ORD-000644,2023-06-19,CUST-0949,Headphones,Electronics,1,1046.23
ORD-000645,2022-02-17,CUST-0845,Lego Set,Toys,1,50.43
ORD-000646,2022-07-17,CUST-2348,Lamp,Home & Garden,6,236.38
ORD-000647,2022-04-28,CUST-0125,Puzzle,Toys,9,17.17
ORD-000648,2023-12-23,CUST-2321,Board Game,Toys,3,14.99
ORD-000649,2022-05-14,CUST-0238,Yoga Mat,Sports,2,63.7
ORD-000650,2023-08-30,CUST-3653,Lego Set,Toys,5,33.26
ORD-000651,2022-03-22,CUST-3815,Board Game,Toys,2,66.9
ORD-000652,2023-12-02,CUST-3813,Dumbbells,Sports,4,30.12
ORD-000653,2022-07-07,CUST-2707,Plant Pot,Home & Garden,8,28.47
ORD-000654,2022-06-24,CUST-2313,Lamp,Home & Garden,10,55.67
ORD-000655,2022-11-30,CUST-4556,Headphones,Electronics,9,718.41
ORD-000656,2022-06-12,CUST-3952,Yoga Mat,Sports,6,39.15
ORD-000657,2023-08-04,CUST-2804,Board Game,Toys,3,56.38
ORD-000658,2023-05-14,CUST-0937,Puzzle,Toys,8,32.78
ORD-000659,2023-02-20,CUST-0571,Action Figure,Toys,10,63.99
ORD-000660,2022-04-03,CUST-1783,Hat,Clothing,1,94.49
ORD-000661,2023-09-23,CUST-4735,Dumbbells,Sports,4,105.41
ORD-000662,2022-11-08,CUST-3562,Coffee Maker,Home & Garden,10,22.27
ORD-000663,2022-10-29,CUST-0512,Lamp,Home & Garden,1,20.24
ORD-000664,2022-10-16,CUST-0256,Sneakers,Clothing,10,56.4
ORD-000665,2023-07-13,CUST-1731,Sneakers,Clothing,3,34.76
ORD-000666,2022-06-07,,Jeans,Clothing,1,22.53
ORD-000667,2023-03-24,CUST-1113,Smartphone,Electronics,7,1297.22
ORD-000668,2023-10-01,CUST-1473,Water Bottle,Sports,7,87.29
ORD-000669,2023-09-12,CUST-0061,Doll,Toys,4,59.85
ORD-000670,2022-02-04,CUST-0311,Doll,Toys,6,17.92
ORD-000671,2023-06-24,CUST-2290,Water Bottle,Sports,2,83.27
ORD-000672,2023-11-11,CUST-0640,Puzzle,Toys,5,
ORD-000673,2023-04-10,CUST-4200,Water Bottle,Sports,6,68.94
ORD-000674,2022-02-06,CUST-4896,Lamp,Home & Garden,5,37.2
ORD-000675,2022-10-26,CUST-0224,Plant Pot,Home & Garden,2,55.51
ORD-000676,2023-09-23,CUST-2302,Vacuum Cleaner,Home & Garden,1,227.6
ORD-000677,2023-11-06,CUST-3659,Blender,Home & Garden,5,239.11
ORD-000678,2022-02-03,CUST-2809,Smartphone,Electronics,10,1404.22
ORD-000679,2023-01-28,CUST-1950,Dumbbells,Sports,4,90.89
ORD-000680,2022-04-29,CUST-0431,Sneakers,Clothing,7,65.0
ORD-000681,2022-08-28,CUST-3112,Basketball,Sports,5,30.32
ORD-000682,2023-04-05,CUST-3130,Lamp,Home & Garden,1,47.26
ORD-000683,2023-09-18,CUST-2234,Vacuum Cleaner,Home & Garden,5,244.65
ORD-000684,2023-11-23,CUST-1981,Board Game,Toys,9,33.62
ORD-000685,2023-11-20,CUST-0070,Laptop,Electronics,7,191.66
ORD-000686,2022-10-18,CUST-2064,T-Shirt,Clothing,1,80.04
ORD-000687,2022-08-11,CUST-4911,Laptop,Electronics,2,1291.84
ORD-000688,2023-08-03,CUST-1514,Smartphone,Electronics,5,477.12
ORD-000689,2022-10-11,CUST-3498,Vacuum Cleaner,Home & Garden,3,238.6
ORD-000690,2022-03-03,CUST-2116,Blender,Home & Garden,8,39.43
ORD-000691,2023-10-23,CUST-4031,Smartphone,Electronics,9,1164.63
ORD-000692,2022-09-23,CUST-0847,Laptop,Electronics,2,878.45
ORD-000693,2022-06-02,CUST-0008,Monitor,Electronics,5,
ORD-000694,2023-12-26,CUST-4020,Basketball,Sports,7,128.17
ORD-000695,2022-01-04,CUST-3150,Yoga Mat,Sports,10,84.94
ORD-000696,2022-02-26,CUST-0743,Lamp,Home & Garden,6,42.53
ORD-000697,2022-06-30,CUST-4543,Monitor,Electronics,4,483.36
ORD-000698,2023-05-14,CUST-0696,Dumbbells,Sports,3,15.0
ORD-000699,2023-02-03,CUST-0517,Lego Set,Toys,8,47.38
ORD-000700,2022-02-07,CUST-2780,Headphones,Electronics,1,637.99
ORD-000701,2023-11-26,CUST-4396,Hat,Clothing,4,112.11
ORD-000702,2023-04-28,CUST-0376,Jeans,Clothing,1,33.09
ORD-000703,2023-04-13,CUST-1399,Action Figure,Toys,2,17.99
ORD-000704,2022-07-27,CUST-3492,Plant Pot,Home & Garden,6,53.82
ORD-000705,2022-08-07,CUST-0374,Board Game,Toys,6,14.43
ORD-000706,2023-01-14,CUST-4534,Sneakers,Clothing,4,112.2
ORD-000707,2023-09-20,,T-Shirt,Clothing,8,23.48
ORD-000708,2023-08-31,CUST-2325,Basketball,Sports,3,38.86
ORD-000709,2022-06-28,CUST-0309,Board Game,Toys,8,52.84
ORD-000710,2023-03-05,CUST-0038,Board Game,Toys,4,18.23
ORD-000711,2023-07-07,CUST-4158,Sneakers,Clothing,4,44.02
ORD-000712,2023-05-01,CUST-4076,Jeans,Clothing,1,20.67
ORD-000713,2023-09-24,CUST-3713,Laptop,Electronics,1,1391.05
ORD-000714,2022-04-29,CUST-0581,Sneakers,Clothing,10,75.87
ORD-000715,2022-08-24,CUST-0903,Blender,Home & Garden,2,86.39
ORD-000716,2022-03-17,CUST-3859,Doll,Toys,1,72.33
ORD-000717,2023-02-01,CUST-3060,Sneakers,Clothing,4,81.36
ORD-000718,2023-12-10,CUST-4659,Headphones,Electronics,3,211.11
ORD-000719,2022-08-14,CUST-2418,Board Game,Toys,10,73.39
ORD-000720,2023-02-26,CUST-4275,Dumbbells,Sports,10,76.29
ORD-000721,2022-09-10,CUST-2031,Plant Pot,Home & Garden,10,82.27
ORD-000722,2022-01-06,CUST-3423,Laptop,Electronics,8,1113.54
ORD-000723,2023-12-15,CUST-0803,Basketball,Sports,4,21.63
ORD-000724,2022-08-12,CUST-1088,Vacuum Cleaner,Home & Garden,4,201.34
ORD-000725,2023-12-22,CUST-3763,Puzzle,Toys,1,78.35
ORD-000726,2022-07-09,CUST-3035,Yoga Mat,Sports,2,63.88
ORD-000727,2022-10-04,CUST-4444,Board Game,Toys,2,53.43
ORD-000728,2023-11-22,CUST-2982,Laptop,Electronics,7,580.11
ORD-000729,2023-07-27,CUST-0549,Board Game,Toys,3,78.69
ORD-000730,2023-08-18,CUST-1719,Jacket,Clothing,6,109.28
ORD-000731,2023-01-17,CUST-2829,Basketball,Sports,9,83.74
ORD-000732,2023-06-30,CUST-2395,Water Bottle,Sports,6,121.99
ORD-000733,2022-03-09,CUST-1543,Yoga Mat,Sports,2,64.7
ORD-000734,2022-06-18,CUST-2261,Smartphone,Electronics,8,268.22
ORD-000735,2023-03-03,CUST-4436,Sneakers,Clothing,6,59.11
ORD-000736,2022-01-23,CUST-1904,Lego Set,Toys,7,50.51
ORD-000737,2023-11-13,CUST-4344,Doll,Toys,8,31.29
